TrilogyCampusName,ID,Provider Number,loc_code,CompetitorFacilityName,OwnerOperator,Address,City,State,Zip,Latitude,Longitude,GCAccuracy,ServiceLines,HC,AL,MC,IL,SMC,HC_DateOfRoomRates,HC_DateOfNextIncrease,HC_ExpectedRateIncrease,HC_PrivateRoomRate,HC_PrivateDeluxeRoomRate,HC_CompanionSemiPrivateRoomRate,HC_2ndPersonFee,HC_AdultDayRoomRate,HC_AdultNightRoomRate,HC_RehabToHomeRate,AL_DateOfRoomRates,AL_DateOfNextIncrease,AL_ExpectedRateIncrease,AL_StudioPrivateRoomRate,AL_StudioDeluxePrivateRoomRate,AL_1BRPrivateRoomRate,AL_2BRPrivateRoomRate,AL_StudioCompanionRoomRate,AL_1BRCompanionRoomRate,AL_2BRCompanionRoomRate,AL_2ndPersonFee,AL_AdultDayRoomRate,AL_AdultNightRoomRate,MC_DateOfRoomRates,MC_DateOfNextIncrease,MC_ExpectedRateIncrease,MC_ALStudioRoomRate,MC_ALCompanionRoomRate,MC_HCStudioRoomRate,MC_HCCompanionRoomRate,MC_2ndPersonFee,MC_AdultDayRoomRate,MC_AdultNightRoomRate,IL_DateOfRoomRates,IL_DateOfNextIncrease,IL_ExpectedRateIncrease,IL_VillaStudioPrivateRoomRate,IL_Villa1BRPrivateRoomRate,IL_Villa2BRPrivateRoomRate,IL_VillaStudioCompanionRoomRate,IL_Villa1BRCompanionRoomRate,IL_Villa2BRCompanionRoomRate,IL_Villa2ndPersonFee,IL_ILStudioRoomRate,IL_IL1BRRoomRate,IL_IL2BRRoomRate,IL_ILStudioCompanionRoomRate,IL_IL1BRCompanionRoomRate,IL_IL2BRCompanionRoomRate,IL_IL2ndPersonFee,IL_ILAdultDayRoomRate,IL_ILAdultNightRoomRate,SMC_DateOfRoomRates,SMC_DateOfNextIncrease,SMC_ExpectedRateIncrease,SMC_PrivateRoomRate,SMC_PrivateDeluxeRoomRate,SMC_CompanionRoomRate,SMC_2ndPersonFee,HC_Level1,HC_Level2,HC_Level3,HC_Level4,HC_CareLevelAdjustment,AL_Level1,AL_Level2,AL_Level3,AL_Level4,AL_Level5,AL_Level6,AL_CareLevelAdjustment,MC_Level1,MC_Level2,MC_Level3,MC_Level4,MC_Level5,MC_Level6,MC_CareLevelAdjustment,SMC_Level1,SMC_Level2,SMC_Level3,SMC_Level4,SMC_CareLevelAdjustment,HC_MedicationManagement,AL_CommunityFee,AL_DepositAmount,AL_MedicationManagement,MC_CommunityFee,MC_DepositAmount,MC_MedicationManagement,IL_CommunityFee,IL_DepositAmount,IL_MedicationManagement,SMC_MedicationManagement,IL_Comp_Weight,IL_Comp_Care_Adj,IL_Comp_Other_Adj,AL_Comp_Weight,AL_Comp_Care_Adj,AL_Comp_Other_Adj,AL/MC_Comp_Weight,AL/MC_Comp_Care_Adj,AL/MC_Comp_Other_Adj,HC_Comp_Weight,HC_Comp_Care_Adj,HC_Comp_Other_Adj,HC/MC_Comp_Weight,HC/MC_Comp_Care_Adj,HC/MC_Comp_Other_Adj,Origin,Destination,DrivingTime
New Castle SL - 2152,3747,155238,152,Yorktown Manor,,2000 South Andrews Road,Yorktown,IN,47396,40.175138,-85.47993,ROOFTOP,"HC, Skilled-M",TRUE,FALSE,FALSE,FALSE,TRUE,7/2/2025,1/1/2022,,363,0,262,0,0,0,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/2/2025,1/1/2025,,325,0,227,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.906304,-85.382483","40.175138,-85.479930",36 mins
New Castle SL - 2152,3695,155160,152,Stonebrooke Rehabilitation Center,American Senior Communities,990 North 16th Street,New Castle,IN,47362,39.941482,-85.36457,ROOFTOP,"HC, Skilled-M",TRUE,FALSE,FALSE,FALSE,TRUE,1/1/2021,1/1/2022,2,395,0,250,,,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/16/2024,,0,,,250,,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.906304,-85.382483","39.941482,-85.364570",10 mins
New Castle SL - 2152,3641,155038,152,Waters Edge Village,,2200 W White River Blvd,Muncie,IN,47303,40.186499,-85.411639,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.906304,-85.382483","40.186499,-85.411639",31 mins
Wabash - 5170,3642,155039,170,Waters of Peru Formerly Miller's Merry Manor-Peru,Infinity Healthcare Consulting,317 Blair Pike,Peru,IN,46970,40.757657,-86.087711,ROOFTOP,"HC, Skilled-M",TRUE,FALSE,FALSE,FALSE,TRUE,6/20/2025,1/1/2025,,279,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/11/2024,1/1/2024,,,,249,,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,Yes,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","40.757657,-86.087711",21 mins
Wabash - 5170,3702,155173,170,Miller's Merry Manor,,505 N Bradner Ave,Marion,IN,46952,40.564679,-85.685449,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","40.564679,-85.685449",29 mins
Wabash - 5170,3696,155162,170,Autumn Ridge Rehabilitation Centre,ASC,600 Washington Street,Wabash,IN,46992,40.806129,-85.81415,ROOFTOP,"HC, Skilled-M",TRUE,FALSE,FALSE,FALSE,TRUE,6/19/2025,,,,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/19/2025,,,,,255,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,"40.819400,-85.826306","40.806129,-85.814150",5 mins
Wabash - 5170,3636,155006,170,Water's of Wabash,,1900 Alber Street,Wabash,IN,46992,40.820217,-85.830793,ROOFTOP,"HC, Skilled-M",TRUE,FALSE,FALSE,FALSE,TRUE,6/19/2025,,,263,310,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/19/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,y,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,"40.819400,-85.826306","40.820217,-85.830793",2 mins
Wabash - 5170,3647,155059,170,Miller's Merry Manor,,1500 Grant St,Huntington,IN,46750,40.869038,-85.505984,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","40.869038,-85.505984",25 mins
Wabash - 5170,3991,155655,170,Peabody Retirement Community,,400 W Seventh St,North Manchester,IN,46962,41.00598,-85.77648,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","41.005980,-85.776480",21 mins
Wabash - 5170,4027,155692,170,Heritage Of Huntington,,1180 500 North,Huntington,IN,46750,40.903918,-85.484627,ROOFTOP,"AL, HC",TRUE,TRUE,FALSE,FALSE,FALSE,8/24/2023,,,327,,291,,,291,,8/24/2023,,,3990,5340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,Included,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","40.903918,-85.484627",26 mins
Wabash - 5170,4037,155702,170,Aperion Care Peru,Aperion Care,1850 West Matador Street,Grissom Air Force Base,IN,46971,40.672958,-86.144165,ROOFTOP,"AL, HC, Skilled-M",TRUE,TRUE,FALSE,FALSE,TRUE,6/20/2025,1/1/2025,,295,325,285,,,,,6/20/2025,1/1/2025,,3000,3200,,3400,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/9/2024,1/1/2025,,325,,325,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,Yes,0,0,0,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","40.672958,-86.144165",29 mins
Wabash - 5170,3874,155444,170,Norwood Health And Rehabilitation Center,,3720 N Norwood Rd,Huntington,IN,46750,40.88414,-85.55967,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","40.884140,-85.559670",17 mins
Wabash - 5170,4134,155810,170,Vernon Health & Rehabilitation,ECF,1955 Vernon Street,Wabash,IN,46992,40.778425,-85.828706,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,7/23/2018,1/1/2019,1,232,,194,,11,11,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","40.778425,-85.828706",9 mins
Wabash - 5170,3856,155406,170,Hickory Creek At Peru,Hickory Creek Health Care,390 Boulevard,Peru,IN,46970,40.754149,-86.085393,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,6/20/2025,1/1/2025,,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Included,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","40.754149,-86.085393",22 mins
Wabash - 5170,5416,195584,170,Allen Oaks Nursing And Rehab Center,,909 E 6th St,Oakdale,LA,71463,40.761373,-86.056938,street,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","40.761373,-86.056938",18 mins
Wabash - 5170,4068,155740,170,Timbercrest Church Of The Brethren Home,,2201 East Street,North Manchester,IN,46962,41.023615,-85.758654,ROOFTOP,"AL, AL-MC, HC",TRUE,TRUE,TRUE,FALSE,FALSE,8/24/2023,,,454,469,227,,,,,8/24/2023,,,3290,4243,5577,,4920,6254,,,,,8/24/2023,,,4559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500,,y,7500,,y,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","41.023615,-85.758654",22 mins
Wabash - 5170,3930,155531,170,Oakbrook Village,,850 Ash St,Huntington,IN,46750,40.867186,-85.509152,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","40.867186,-85.509152",24 mins
Wabash - 5170,3935,155543,170,Hickory Creek At Huntington,,1425 Grant Street,Huntington,IN,46750,40.868509,-85.503364,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,8/24/2023,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","40.868509,-85.503364",25 mins
Wabash - 5170,3978,155627,170,Miller's Merry Manor,,1720 N Alber St,Wabash,IN,46992,40.81867,-85.83015,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","40.818670,-85.830150",1 min
Wabash - 5170,3938,155551,170,Rolling Meadows Health Care Center,TLC,604 Rennaker Street,La Fontaine,IN,46940,40.680037,-85.725332,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,6/19/2025,,,285,,260,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,"40.819400,-85.826306","40.680037,-85.725332",18 mins
Wabash - 5170,21732,,170,Wabash River Commons,Bill Collins and Son,500 East Canal Street,Peru,IN,46970,40.758093,-86.051541,RANGE_INTERPOLATED,IL,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/12/2024,,,,909,1209,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","40.758093,-86.051541",17 mins
Wabash - 5170,15350,,170,Peabody,LCS,400 West 7th Street,North Manchester,IN,46962,41.006014,-85.776653,ROOFTOP,"AL, HC",TRUE,TRUE,FALSE,FALSE,FALSE,7/1/2025,,,477,,439,,,,,7/1/2025,,,,,1500,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,,,1677,,,,,,,,,,,,,,,,n,,,y,,,,,,,,0,0,0,0.25,-93.5,0,0,0,0,0.2,0,0,0,0,0,"40.819400,-85.826306","41.006014,-85.776653",21 mins
Wabash - 5170,15497,,170,1019 Belle's Place of Wabash,,3037 Division Road,Wabash,IN,46992,40.823938,-85.849499,ROOFTOP,"AL, AL-MC",FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,6/19/2025,,,2700,3150,3300,3750,,,,1350,,,6/19/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,1750,2700,,,,,850,1750,2700,,,,,,,,,,,2500,,Available,2500,,Available,,,,,0,0,0,0.75,690,0,0,0,0,0,0,0,0,0,0,"40.819400,-85.826306","40.823938,-85.849499",4 mins
La Grange - 177,16595,,177,Signature HealthCARE at Jefferson Place,Signature HealthCARE,1705 Herr Lane,Louisville,KY,40222,38.276545,-85.618194,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,7/18/2019,9/1/2019,5,295,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.276545,-85.618194",25 mins
La Grange - 177,21788,,177,Twin Oaks Assisted Living,,98 Adams Street,New Castle,KY,40050,38.438175,-85.174263,ROOFTOP,AL,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,7/22/2022,,,2500,,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.438175,-85.174263",20 mins
La Grange - 177,21842,,177,The Oaks,Providence,1010 Richwood Way,La Grange,KY,40031,38.392351,-85.370102,ROOFTOP,AL,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,9/11/2024,1/1/2025,,,,3270,3610,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.392351,-85.370102",3 mins
Macomb - 2508,6576,235632,508,Advantage Living Center - Samaritan,,5555 Conner Ave,Detroit,MI,48213,42.390314,-82.981995,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.390314,-82.981995",38 mins
Macomb - 2508,6425,235443,508,Shorepointe Nursing Center,,26001 Jefferson Ave,St. Clair Shores,MI,48081,42.484169,-82.889351,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.484169,-82.889351",30 mins
Macomb - 2508,6426,235444,508,Westwood Nursing Center,,16588 Schaefer,Detroit,MI,48235,42.412493,-83.179505,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.412493,-83.179505",41 mins
Macomb - 2508,3533,146080,508,Countryview Care Center-macomb,,400 W Grant St,Macomb,IL,61455,42.412723,-83.066928,street,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.412723,-83.066928",36 mins
Macomb - 2508,6380,235374,508,West Oaks Senior Care & Rehab Center,,22355 W Eight Mile Rd,Detroit,MI,48219,42.44269,-83.26421,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.442690,-83.264210",43 mins
Macomb - 2508,6388,235382,508,Hamilton Nursing Home,,590 E Grand Blvd,Detroit,MI,48207,42.359505,-83.009912,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.359505,-83.009912",42 mins
Macomb - 2508,6389,235383,508,St Joseph's Healthcare Center,,9400 Conant,Hamtramck,MI,48212,42.396237,-83.048478,street,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.396237,-83.048478",39 mins
Macomb - 2508,6378,235372,508,"Lakeshore Healthcare Cranbrook Campus, Inc",,5000 E Seven Mile Rd,Detroit,MI,48231,42.43311,-83.05307,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.433110,-83.053070",32 mins
Macomb - 2508,6517,235556,508,Woodward Hills Nursing Center,,39312 Woodward Ave,Bloomfield Hills,MI,48304,42.57923,-83.240731,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.579230,-83.240731",27 mins
Macomb - 2508,6508,235547,508,"Lakepointe Senior Care And Rehab Center, L L C",,37700 Harper Rd,Clinton Township,MI,48036,42.5739,-82.87031,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.573900,-82.870310",21 mins
Macomb - 2508,6492,235527,508,St James Nursing Center,,15063 Gratiot Ave,Detroit,MI,48205,42.398988,-83.001354,street,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.398988,-83.001354",37 mins
Macomb - 2508,6493,235528,508,The Village Of East Harbor,,33875 Kiely Drive,Chesterfield,MI,48047,42.673546,-82.765672,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,8/14/2023,,,448,,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.673546,-82.765672",25 mins
Macomb - 2508,6501,235539,508,Advantage Living Center - Northwest,,16181 Hubbell,Detroit,MI,48235,42.409616,-83.18937,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.409616,-83.189370",42 mins
Macomb - 2508,6496,235531,508,Alpha Manor Nursing Home,,440 E Grand Blvd,Detroit,MI,48207,42.355948,-83.007566,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.355948,-83.007566",43 mins
Macomb - 2508,6564,235617,508,Regency Manor Nursing & Rehabilitation Center,,7700 Mcclellan,Utica,MI,48317,42.628398,-83.035257,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.628398,-83.035257",9 mins
Macomb - 2508,6534,235582,508,Evergreen Health & Living Ctr,,19933 West 13 Mile Road,Southfield,MI,48076,42.515338,-83.24165,ROOFTOP,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.515338,-83.241650",39 mins
Macomb - 2508,6394,235396,508,The Villa At Silverbell Estates,,1255 W Silverbell Rd,Orion,MI,48359,42.722376,-83.26989,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.722376,-83.269890",28 mins
Macomb - 2508,6399,235405,508,Clinton Aire Healthcare Center,,17000 17 Mile Rd,Clinton Town,MI,48038,42.58315,-82.94976,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.583150,-82.949760",13 mins
Macomb - 2508,6401,235408,508,St Anthony Healthcare Center,,31830 Ryan Rd,Warren,MI,48092,42.526769,-83.068076,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.526769,-83.068076",22 mins
Macomb - 2508,6432,235452,508,Regency Heights-detroit,,19100 W Seven Mile Rd,Detroit,MI,48219,42.43073,-83.23031,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.430730,-83.230310",43 mins
Macomb - 2508,6433,235453,508,Sanctuary At Fraser Villa,,33000 Utica Road,Fraser,MI,48026,42.538869,-82.952827,RANGE_INTERPOLATED,HC,TRUE,FALSE,FALSE,FALSE,FALSE,6/13/2025,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42.641252,-82.991778","42.538869,-82.952827",19 mins
